UKPRN,HE provider,Country of HE provider,Academic Year,Region of HE provider,Net cash inflow from operating activities as a % of total income,Surplus/(deficit) as a % of total income,Net cash inflow from operating activities as a % of total income - Outlier,Surplus/(deficit) as a % of total income - Outlier,Outlying value
10007835,Royal Academy of Music,England,2018/19,London,0.036000000000000004,0.028,False,False,False
10007835,Royal Academy of Music,England,2019/20,London,-0.108,0.046,False,False,False
10007835,Royal Academy of Music,England,2020/21,London,0.029,0.184,False,False,False
10007835,Royal Academy of Music,England,2021/22,London,0.04,0.187,False,False,False
10007835,Royal Academy of Music,England,2022/23,London,-0.06,0.094,False,False,False
10007835,Royal Academy of Music,England,2023/24,London,-0.08800000000000001,0.191,False,False,False
10007837,Royal Northern College of Music,England,2015/16,North West,0.132,0.103,False,False,False
10007837,Royal Northern College of Music,England,2016/17,North West,0.0,0.084,False,False,False
10007837,Royal Northern College of Music,England,2017/18,North West,0.025,0.032,False,False,False
10007837,Royal Northern College of Music,England,2018/19,North West,0.047,0.035,False,False,False
10007837,Royal Northern College of Music,England,2019/20,North West,0.02,-0.041,False,False,False
10007837,Royal Northern College of Music,England,2020/21,North West,0.105,-0.03,False,False,False
10007837,Royal Northern College of Music,England,2021/22,North West,0.009000000000000001,0.14,False,False,False
10007837,Royal Northern College of Music,England,2022/23,North West,0.062,0.015,False,False,False
10007837,Royal Northern College of Music,England,2023/24,North West,0.059,0.047,False,False,False
10007839,SAE Education Limited,England,2018/19,South East,0.022,-0.056,False,False,False
10007839,SAE Education Limited,England,2019/20,South East,0.447,-0.318,True,True,True
10007839,SAE Education Limited,England,2020/21,South East,0.187,-0.237,False,True,True
10007839,SAE Education Limited,England,2021/22,South East,0.063,-0.07200000000000001,False,False,False
10007839,SAE Education Limited,England,2023/24,South East,0.157,-0.282,False,True,True
10007842,University of Cumbria,England,2015/16,North West,0.079,0.037000000000000005,False,False,False
10007842,University of Cumbria,England,2016/17,North West,-0.011,-0.073,False,False,False
10007842,University of Cumbria,England,2017/18,North West,0.051,-0.03,False,False,False
10007842,University of Cumbria,England,2018/19,North West,-0.016,-0.081,False,False,False
10007842,University of Cumbria,England,2019/20,North West,0.021,-0.123,False,False,False
10007842,University of Cumbria,England,2020/21,North West,0.086,-0.042,False,False,False
10007842,University of Cumbria,England,2021/22,North West,0.069,0.005,False,False,False
10007842,University of Cumbria,England,2022/23,North West,0.047,-0.004,False,False,False
10007842,University of Cumbria,England,2023/24,North West,0.036000000000000004,0.001,False,False,False
10007843,"St Mary's University, Twickenham",England,2015/16,London,0.051,-0.004,False,False,False
10007843,"St Mary's University, Twickenham",England,2016/17,London,0.032,-0.08800000000000001,False,False,False
10007843,"St Mary's University, Twickenham",England,2017/18,London,-0.035,-0.114,False,False,False
10007843,"St Mary's University, Twickenham",England,2018/19,London,0.07200000000000001,-0.004,False,False,False
10007843,"St Mary's University, Twickenham",England,2019/20,London,0.07400000000000001,-0.026,False,False,False
10007843,"St Mary's University, Twickenham",England,2020/21,London,0.116,-0.009000000000000001,False,False,False
10007843,"St Mary's University, Twickenham",England,2021/22,London,0.106,0.008,False,False,False
10007843,"St Mary's University, Twickenham",England,2022/23,London,0.038,0.006,False,False,False
10007843,"St Mary's University, Twickenham",England,2023/24,London,0.046,-0.05,False,False,False
10007848,University of Chester,England,2015/16,North West,0.077,0.002,False,False,False
10007848,University of Chester,England,2016/17,North West,0.17600000000000002,0.063,False,False,False
10007848,University of Chester,England,2017/18,North West,0.13699999999999998,0.079,False,False,False
10007848,University of Chester,England,2018/19,North West,0.098,0.025,False,False,False
10007848,University of Chester,England,2019/20,North West,0.027000000000000003,-0.039,False,False,False
10007848,University of Chester,England,2020/21,North West,0.059,-0.046,False,False,False
10007848,University of Chester,England,2021/22,North West,0.067,-0.048,False,False,False
10007848,University of Chester,England,2022/23,North West,0.055,-0.059,False,False,False
10007848,University of Chester,England,2023/24,North West,0.052000000000000005,0.001,False,False,False
10007849,Abertay University,Scotland,2015/16,Scotland,0.086,0.037000000000000005,False,False,False
10007849,Abertay University,Scotland,2016/17,Scotland,0.016,0.012,False,False,False
10007849,Abertay University,Scotland,2017/18,Scotland,0.018000000000000002,0.006999999999999999,False,False,False
10007849,Abertay University,Scotland,2018/19,Scotland,0.084,-0.071,False,False,False
10007849,Abertay University,Scotland,2019/20,Scotland,0.014,-0.08199999999999999,False,False,False
10007849,Abertay University,Scotland,2020/21,Scotland,0.192,-0.025,False,False,False
10007849,Abertay University,Scotland,2021/22,Scotland,0.139,-0.01,False,False,False
10007849,Abertay University,Scotland,2022/23,Scotland,0.05,0.03,False,False,False
10007849,Abertay University,Scotland,2023/24,Scotland,-0.042,-0.014,False,False,False
10007850,The University of Bath,England,2015/16,South West,0.146,0.054000000000000006,False,False,False
10007850,The University of Bath,England,2016/17,South West,0.098,-0.004,False,False,False
10007850,The University of Bath,England,2017/18,South West,0.115,0.019,False,False,False
10007850,The University of Bath,England,2018/19,South West,0.122,-0.14400000000000002,False,False,False
10007850,The University of Bath,England,2019/20,South West,0.076,0.071,False,False,False
10007850,The University of Bath,England,2020/21,South West,0.122,-0.111,False,False,False
10007850,The University of Bath,England,2021/22,South West,0.136,-0.078,False,False,False
10007850,The University of Bath,England,2022/23,South West,0.13,0.003,False,False,False
10007850,The University of Bath,England,2023/24,South West,0.103,0.192,False,False,False
10007851,University of Derby,England,2015/16,East Midlands,0.108,0.0,False,False,False
10007851,University of Derby,England,2016/17,East Midlands,0.147,-0.004,False,False,False
10007851,University of Derby,England,2017/18,East Midlands,0.153,-0.006,False,False,False
10007851,University of Derby,England,2018/19,East Midlands,0.11,-0.009000000000000001,False,False,False
10007851,University of Derby,England,2019/20,East Midlands,0.096,-0.039,False,False,False
10007851,University of Derby,England,2020/21,East Midlands,0.175,0.028,False,False,False
10007851,University of Derby,England,2021/22,East Midlands,0.195,-0.099,False,False,False
10007851,University of Derby,England,2022/23,East Midlands,0.07400000000000001,-0.015,False,False,False
10007851,University of Derby,England,2023/24,East Midlands,0.058,-0.003,False,False,False
10007852,The University of Dundee,Scotland,2015/16,Scotland,0.042,-0.024,False,False,False
10007852,The University of Dundee,Scotland,2016/17,Scotland,0.061,-0.031,False,False,False
10007852,The University of Dundee,Scotland,2017/18,Scotland,0.021,-0.037000000000000005,False,False,False
10007852,The University of Dundee,Scotland,2018/19,Scotland,-0.013,-0.215,False,False,False
10007852,The University of Dundee,Scotland,2019/20,Scotland,0.044,0.08900000000000001,False,False,False
10007852,The University of Dundee,Scotland,2020/21,Scotland,0.11,0.024,False,False,False
10007852,The University of Dundee,Scotland,2021/22,Scotland,0.046,-0.183,False,False,False
10007852,The University of Dundee,Scotland,2022/23,Scotland,0.001,0.015,False,False,False
10007854,Cardiff Metropolitan University,Wales,2015/16,Wales,0.092,0.006,False,False,False
10007854,Cardiff Metropolitan University,Wales,2016/17,Wales,0.08199999999999999,0.001,False,False,False
10007854,Cardiff Metropolitan University,Wales,2017/18,Wales,0.063,0.033,False,False,False
10007854,Cardiff Metropolitan University,Wales,2018/19,Wales,0.16,0.002,False,False,False
10007854,Cardiff Metropolitan University,Wales,2019/20,Wales,0.078,-0.012,False,False,False
10007854,Cardiff Metropolitan University,Wales,2020/21,Wales,0.165,0.023,False,False,False
10007854,Cardiff Metropolitan University,Wales,2021/22,Wales,0.195,-0.005,False,False,False
10007854,Cardiff Metropolitan University,Wales,2022/23,Wales,0.08,0.037000000000000005,False,False,False
10007854,Cardiff Metropolitan University,Wales,2023/24,Wales,-0.006999999999999999,-0.021,False,False,False
10007855,Swansea University,Wales,2015/16,Wales,0.039,0.175,False,False,False
10007855,Swansea University,Wales,2016/17,Wales,0.108,0.067,False,False,False
10007855,Swansea University,Wales,2017/18,Wales,0.127,0.036000000000000004,False,False,False
10007855,Swansea University,Wales,2018/19,Wales,-0.053,-0.121,False,False,False
10007855,Swansea University,Wales,2019/20,Wales,0.049,0.102,False,False,False
10007855,Swansea University,Wales,2020/21,Wales,0.134,0.077,False,False,False
10007855,Swansea University,Wales,2021/22,Wales,0.152,-0.21,False,False,False
10007855,Swansea University,Wales,2022/23,Wales,0.12,0.155,False,False,False
10007855,Swansea University,Wales,2023/24,Wales,-0.049,0.217,False,False,False
10007856,Aberystwyth University,Wales,2015/16,Wales,0.059,-0.042,False,False,False
10007856,Aberystwyth University,Wales,2016/17,Wales,-0.013,-0.021,False,False,False
10007856,Aberystwyth University,Wales,2017/18,Wales,0.02,-0.064,False,False,False
10007856,Aberystwyth University,Wales,2018/19,Wales,-0.053,-0.258,False,True,True
10007856,Aberystwyth University,Wales,2019/20,Wales,0.054000000000000006,-0.028,False,False,False
10007856,Aberystwyth University,Wales,2020/21,Wales,0.078,-0.017,False,False,False
10007856,Aberystwyth University,Wales,2021/22,Wales,0.04,-0.22,False,False,False
10007856,Aberystwyth University,Wales,2022/23,Wales,-0.03,0.022,False,False,False
10007856,Aberystwyth University,Wales,2023/24,Wales,0.01,0.209,False,False,False
10007857,Bangor University,Wales,2015/16,Wales,0.07200000000000001,-0.073,False,False,False
10007857,Bangor University,Wales,2016/17,Wales,0.054000000000000006,-0.061,False,False,False
10007857,Bangor University,Wales,2017/18,Wales,0.049,0.118,False,False,False
10007857,Bangor University,Wales,2018/19,Wales,0.06,-0.13699999999999998,False,False,False
10007857,Bangor University,Wales,2019/20,Wales,0.084,0.075,False,False,False
10007857,Bangor University,Wales,2020/21,Wales,0.133,-0.01,False,False,False
10007857,Bangor University,Wales,2021/22,Wales,0.101,-0.227,False,False,False
10007857,Bangor University,Wales,2022/23,Wales,0.07200000000000001,0.032,False,False,False
10007857,Bangor University,Wales,2023/24,Wales,0.034,0.17,False,False,False
10007858,University of Wales Trinity Saint David,Wales,2015/16,Wales,0.002,-0.036000000000000004,False,False,False
10007858,University of Wales Trinity Saint David,Wales,2016/17,Wales,0.041,-0.214,False,False,False
10007858,University of Wales Trinity Saint David,Wales,2017/18,Wales,-0.018000000000000002,-0.103,False,False,False
10007858,University of Wales Trinity Saint David,Wales,2018/19,Wales,0.016,-0.135,False,False,False
10007858,University of Wales Trinity Saint David,Wales,2019/20,Wales,0.096,0.034,False,False,False
10007858,University of Wales Trinity Saint David,Wales,2020/21,Wales,0.184,0.047,False,False,False
10007858,University of Wales Trinity Saint David,Wales,2021/22,Wales,0.087,-0.09,False,False,False
10007858,University of Wales Trinity Saint David,Wales,2022/23,Wales,0.003,-0.06,False,False,False
10007858,University of Wales Trinity Saint David,Wales,2023/24,Wales,-0.018000000000000002,0.151,False,False,False
10007912,Cliff College,England,2019/20,East Midlands,-0.113,-0.184,False,False,False
